X,Y,ID,ISTAT_CODE,ASCOT_CODE,FRAC_CODE,FRAC_DE,FRAC_IT,STREET_ID,STREET_DE,STREET_IT,HOUSE_NR,LABEL_DE,LABEL_IT,HOUSE_DE,HOUES_IT,NOTE,MUNIC_DE,MUNIC_IT,MUNIC_LLD,ZIP_CODE,COORD_X,COORD_Y
11.5080548538419,46.5177428604601,4777450.000000000000000,21031.000000000000000,4700.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,15.000000000000000,PUTZESWEG,VIA PUTZES,8,PUTZESWEG 8,VIA PUTZES 8,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692381.995425618020818,5154631.039390689693391
11.506928175353,46.5230052025527,4777838.000000000000000,21031.000000000000000,1716.000000000000000,13.000000000000000,ST.ANTON,S.ANTONIO,3.000000000000000,BACHTRÖGLWEG,VIA BACHTRÖGL,42/A,BACHTRÖGLWEG 42/A,VIA BACHTRÖGL 42/A,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692277.000011784955859,5155213.000036139972508
11.5070067625979,46.523579476959,4775903.000000000000000,21031.000000000000000,631.000000000000000,13.000000000000000,ST.ANTON,S.ANTONIO,3.000000000000000,BACHTRÖGLWEG,VIA BACHTRÖGL,36,BACHTRÖGLWEG 36,VIA BACHTRÖGL 36,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692281.000007183058187,5155277.000037060119212
11.507042724484,46.523227689511,4775904.000000000000000,21031.000000000000000,632.000000000000000,13.000000000000000,ST.ANTON,S.ANTONIO,3.000000000000000,BACHTRÖGLWEG,VIA BACHTRÖGL,38,BACHTRÖGLWEG 38,VIA BACHTRÖGL 38,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692285.000002581044100,5155238.000026020221412
11.5070818230213,46.5237938297438,4775900.000000000000000,21031.000000000000000,628.000000000000000,13.000000000000000,ST.ANTON,S.ANTONIO,3.000000000000000,BACHTRÖGLWEG,VIA BACHTRÖGL,33,BACHTRÖGLWEG 33,VIA BACHTRÖGL 33,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692286.000020066974685,5155301.000009439885616
11.5073751775919,46.5230853981769,4775907.000000000000000,21031.000000000000000,635.000000000000000,13.000000000000000,ST.ANTON,S.ANTONIO,3.000000000000000,BACHTRÖGLWEG,VIA BACHTRÖGL,42,BACHTRÖGLWEG 42,VIA BACHTRÖGL 42,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692311.000009940005839,5155222.999987360090017
11.5073786835624,46.5228783224482,4775909.000000000000000,21031.000000000000000,637.000000000000000,13.000000000000000,ST.ANTON,S.ANTONIO,3.000000000000000,BACHTRÖGLWEG,VIA BACHTRÖGL,44,BACHTRÖGLWEG 44,VIA BACHTRÖGL 44,,,SATTLER,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692312.000027426984161,5155200.000032469630241
11.5074184185793,46.5237414473439,4777846.000000000000000,21031.000000000000000,608.000000000000000,13.000000000000000,ST.ANTON,S.ANTONIO,1.000000000000000,ST.-ANTON-STRASSE,VIA S.ANTONIO,3,ST.-ANTON-STRASSE 3,VIA S.ANTONIO 3,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692312.000027426984161,5155295.999996559694409
11.5075337719529,46.5234149180267,4775905.000000000000000,21031.000000000000000,633.000000000000000,13.000000000000000,ST.ANTON,S.ANTONIO,3.000000000000000,BACHTRÖGLWEG,VIA BACHTRÖGL,39,BACHTRÖGLWEG 39,VIA BACHTRÖGL 39,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692321.999978646053933,5155259.999963429756463
11.5076348575685,46.5230617025245,4775908.000000000000000,21031.000000000000000,636.000000000000000,13.000000000000000,ST.ANTON,S.ANTONIO,3.000000000000000,BACHTRÖGLWEG,VIA BACHTRÖGL,43,BACHTRÖGLWEG 43,VIA BACHTRÖGL 43,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692330.999986927956343,5155221.000026940368116
